0,1,2,3,4,5,6,7,8,9
95.9130251747291,64.89239761234849,14.37167278448216,17.013921716235046,22.121098036236642,60.17468006550579,18.142381615733104,0.45621674903389975,20.918894240194884,95.31266825362457
21.733700099625565,7.991321598219992,24.963775902218533,23.523539774731717,6.993600202810956,39.81453249744155,61.064367124563354,9.487258086972162,1.464149404583781,9.549850518273173
39.4669901480827,2.474467244761158,76.0971854339488,5.186333878795657,70.7083617324811,23.824999679261694,99.63105657340742,58.11798711422015,40.0718513610802,23.367011152397165
2.201873291937606,85.21559269641412,0.23425728520862776,66.58292996147276,16.178496181178115,5.526969296309625,91.11143589274043,98.40069971943166,57.89775327902147,66.13646084453913
59.9106266008585,33.79973996717327,47.48929748022797,8.420629043614525,40.94325434313194,62.26884403222851,98.67889579069025,22.549892389201986,68.24982472818922,71.55061684660264
26.709389440122667,62.646124666471295,29.142595074784474,5.196560774959136,61.19533368453626,78.97462350188496,68.81619165077068,63.28085455802784,74.9718463486159,36.33142266755721
85.59756003411138,70.63104066463029,89.07105511076465,34.4974043292475,12.03408499769737,81.31111230523106,73.21529179209966,72.19159549505939,65.61626724909097,93.78470143155589
82.46047731233621,52.78441161015637,80.2886559186367,30.479499316344207,31.869174012066637,9.818780302119755,6.386035433981052,8.926067457820174,10.106974835734238,69.16479356572242
16.290617663954578,53.12650564774982,85.37118365493365,55.739948741108044,6.657972095525055,31.67369560046238,59.268484838801584,7.691358358534894,42.831381520906575,49.169986024267395
41.964993582803565,42.6256361975277,21.929744668628036,96.02419584311302,23.265549404016785,51.83570565070447,81.03335818491843,94.72160522136419,8.606534876809347,30.178430351990137
41.85194621290764,45.211770060541426,2.709531875611948,52.11908214515437,21.18558597512793,84.38482007451891,52.97215784791337,41.61054439718056,17.548444060289327,9.335026170033068
24.542481034445608,26.04956444851284,83.33368662210741,42.37168495595919,13.486892234393288,78.65952825565611,5.068640907022126,31.817012317143256,55.39383451916778,51.17332370791983
98.7069823385815,24.775612815362003,63.682748521039926,35.40336968027093,21.6268389592999,59.79955356224729,45.27256932490318,90.55677308265494,70.98272873283697,24.613362429764518
30.832330065180347,49.506025956509845,8.599485348493252,55.435843608557164,79.61347404658792,11.094124735880529,94.33411254205174,59.86276808377126,61.02327944034326,94.28201569747083
10.616933351216073,98.80595906350196,48.66936233477832,84.2445484619724,85.21436239828127,45.67357064961378,20.474188460436626,81.60011546341954,48.35284475902378,76.0079098095815
87.55019256761581,46.95597127698121,50.045006448424786,45.11883701770151,53.16219526051652,48.22890080382546,23.002013313824456,68.31845507335065,0.03510968967913586,13.8842483419643
85.12509403591832,46.524592000050404,85.92099274685285,79.84999075073246,94.43320534057509,12.72157270729971,50.95633008311332,52.16986938626577,29.39557481688292,71.52280213345306
93.75961558878923,66.59613959254855,22.444189343934852,9.776816818039313,99.72702197038289,59.83678707022085,48.97158697076338,77.53640272415203,32.59324853144842,74.97985616969687
63.8138676980034,58.539869171052295,18.84699468550818,51.468960986373155,0.18982902135250557,20.604143148530884,86.93427461938205,34.28816470434746,86.39069208803822,76.55102707067579
11.172875360052348,60.1852236387318,88.51959518318978,18.259018195618026,49.40107333367636,14.39171032640717,86.2197307224016,37.41664668806125,34.7085826691376,77.5320869748022
28.55484690938357,70.85387656161659,31.743466769743513,93.97921934604891,22.595103594480047,52.72876483753037,35.884600590701744,9.865611099552796,78.61369926197789,51.75839869821368
22.211559703412565,99.40551922663367,11.98761663183221,55.91599180584805,48.3673059111687,27.308822404036214,4.37029144240425,54.27042601427178,41.169636438349535,97.44473207723374
69.52121830078423,75.74446274355893,18.21707272656049,3.50113157461448,34.61177352499841,54.328414070520694,94.00853848008236,10.996322596480667,50.413325816282864,64.34298507804684
68.3623892289712,31.92776435026947,17.95115258696778,71.11066282635068,23.21179127702182,40.423208296972945,66.80020139688735,81.43927428006727,5.953382973177046,16.854878744942738
97.02648633316423,69.82257351997828,43.634965013938874,94.13940797272781,57.9720995193199,21.843587067163906,78.55613276597668,59.01200862682562,84.31172369954719,62.28955881875182
95.88873983509649,87.31232673061187,63.970498041623905,65.4979897902725,0.6631283140007826,10.394722452493077,9.103547725107342,49.19877151260279,47.182680471061886,20.507273737393483
82.38753418400762,54.418290399309754,39.79648851849552,0.4665111714942327,51.322886760042984,10.643032287306886,3.032234573632897,76.05919170743331,83.11983106286198,7.0881360841149155
13.338133176889889,41.12636366833679,63.126098654778026,53.657636621241714,13.853880912384675,2.982814368546838,80.18347653459507,11.37466326870058,59.1571434407815,60.77667234440588
47.83245472366695,33.98785258781337,43.17344099455719,35.18778275989014,57.905638686642206,52.867208760800764,56.24876193675847,70.3004775635615,49.301335295615345,62.32749269583612
63.14248429787528,79.31509645274899,28.174441953774153,15.955297545377011,13.772462816112995,91.78050225901532,28.11740718471355,27.24445141903945,26.059550228941585,6.864972556990157
35.576996676494886,52.65460308194812,96.05309598406431,19.431486931953057,2.563103624943064,9.02321899833317,93.92767642415943,91.17646469010351,96.42916396811381,34.8935627449357
40.60891345011424,70.84081354112513,8.177526647676792,22.009314041297266,80.3877781968127,38.061884651824144,43.00591862321589,59.866370417928735,48.90389322900776,80.78258971729016
36.8509749388728,84.13636904330278,54.682101604430535,37.06878836814849,46.98963015218235,91.11692349620381,65.41859550260372,10.120225809895633,86.04396312685672,3.971349357932741
32.161804070785216,80.1675254893088,93.94277315002581,57.695131582879085,7.7604397606571895,27.02586474503739,13.633399685425418,32.48130219660419,75.39396475088098,50.527078807090966
67.90324087750159,61.804212603073836,31.696446084113617,40.56122501650153,98.72359738044065,98.17372155003441,50.691892215750954,44.47412868042231,61.12062035679514,4.07213361681753
78.58105210021405,19.057600914110083,31.581999906854776,93.60128700815493,27.272457659413597,58.33215057923834,0.17395154671953073,55.39568595557384,78.2673883911605,20.93880661880182
96.16679395217325,40.01824451848351,72.93986636440867,23.93691344092288,95.5118053440326,54.4650746181206,98.28116341521054,97.0561631631839,56.53330506520589,76.30850618383343
58.57875523181373,36.95343044195928,70.70763636189122,18.026505327813037,10.040873843314968,35.60005503546911,70.17659283628177,42.496575587854416,0.6225336523474789,52.224403631904735
20.268220060823726,53.683133448444586,4.569343415225902,17.03443425358573,97.8840790150451,65.80192756951362,89.81275845098745,54.6827157468533,83.85481484279101,25.055483699373482
46.979115320168184,78.47551983340009,43.10032883241719,75.0971914454048,40.68386921902047,84.9529697015834,48.49591796058397,60.85772613701172,21.70020745538824,18.70365131434415
29.37292425994543,46.77056113032159,26.870771255406957,29.324386430288985,69.46550144719687,25.626835823190063,64.74419108807884,43.534308424228506,44.78019980557683,44.433651116313285
80.45358557641006,93.31422934223184,56.06810571292906,54.417458945417664,97.45679312035593,49.92160584942529,24.584611488079155,60.648222110080695,12.366308685016403,97.9773669363937
90.98306422202452,85.24720992734507,38.520251375934656,54.94839107487051,26.069950966570545,66.54837847132617,52.970560260426225,97.14212700904055,61.501635096055615,41.630615732911494
74.7076143993489,4.818169115343651,53.50052255939162,52.07570577515421,82.004192066244,47.98233395181618,3.47143982424456,46.04419807887828,98.28956312485599,13.24496035755125
37.28894970854034,0.6926938060756616,23.844588016071334,70.94942423720146,65.78926779436303,90.22119541127769,43.927098208162974,75.23606519357497,76.84418709514935,60.62752707219713
47.78568363542526,19.636338047670655,96.68371155026936,76.97526023617615,24.72175656958261,46.16846437415998,8.037644315917902,8.41350121293174,96.12360812403583,53.962866155467395
71.99525373594541,67.8816943302728,29.06760677661885,72.71319983137221,65.59959238680642,16.184384344643064,29.028410581483467,20.082005073167196,65.6255913918877,69.9181044188935
64.32544923804136,94.73951595718205,7.911997139028837,41.076792976166246,17.45512451698632,64.75250670239532,7.674648181163313,99.95278621675475,33.46382070183223,4.066995729094369
8.22438596404914,89.8054031128725,30.028564300535944,76.82499370143415,8.791863194003913,71.57798806426247,48.02941441698688,78.39938196551506,49.88212025148038,36.95331572538907
4.931987862704689,75.58630268553911,73.63993974842342,72.25250467824534,83.39605079159624,34.928149908459424,46.56186229107345,32.37775022405485,48.83060658374501,85.85208155999531
58.21445831741816,11.372988491236036,18.797085001301262,15.10097968815125,95.85608299661186,63.1579685545829,50.45068935470217,28.80888038784597,59.67853534903389,92.62581710430186
29.78312504319519,50.49633208745313,90.15560778735596,41.772835255551236,27.081238777719296,14.355664168560988,56.54189600142408,80.40101200230542,98.17008920188225,31.76454694935369
70.41289204472666,76.27651977135308,74.01125790457502,56.51482589906458,58.965483899822914,46.37131874313317,56.83981622121571,75.119695072749,52.212124437457504,45.132346143073995
41.68913994267685,29.026175223307092,10.777098375612571,64.03780675192552,29.369589886355328,46.880098636098566,28.793467583318556,58.098940437241254,50.42575701976194,9.463989708482512
70.97925644770966,53.637698043197965,89.30920101483309,49.42317177854558,66.24303802535955,80.56849283506227,48.02970481432516,82.61217167176156,91.5434670272309,63.07673253835421
4.810294377145485,29.884037631451722,19.629715383803592,22.6489276440099,40.93328521883882,40.003876012260065,68.40480890630526,55.51356316958733,36.99841732250173,22.942740643811256
76.48107507757982,52.964521666335195,51.663594530608506,58.09448319803388,90.43092586834285,81.24213735777529,84.87921139941416,85.99923375709929,78.03988108620406,45.41529245284976
57.651774962007295,33.924600222131296,50.273066419537656,49.55225517436289,6.933567214669168,12.575776580233555,68.97329443948777,15.099399593811679,72.91965951945497,95.03393287523552
18.479920349432135,94.74701571003439,43.48840247791035,99.3174153374549,60.23170636934323,71.58895587102963,99.01764643413541,40.8076862914758,15.328071915823237,43.96835325490037
72.27711857725564,84.72142570676034,44.62593654262093,55.65068252022807,91.48594521311175,22.898182580894154,86.19057506076062,78.23571082046674,51.95369630917575,13.6157989688807
27.910217761801228,57.83916677913658,96.64949891609047,79.52174755413203,56.675791224030725,52.3629004143461,51.40793382444683,78.84568880528319,22.917719375568847,80.24270516573776
1.4435836897037202,4.546681571028033,88.40886712329646,61.29851761717154,28.616499076508607,85.94226410218397,55.23164565673404,94.8839555043668,22.33718945022232,93.40922355876667
42.1872089393808,48.1668595029928,66.72491598999414,23.415570273366658,86.85468996822333,80.63193555010362,88.79235694980703,69.41676610663528,52.91277695645159,62.17658720617848
89.61161693833382,39.84685580516999,59.0532728097366,77.74895290079836,72.84441611116593,31.921364624385483,59.7853392619392,75.26704497531806,80.75725549877151,50.47153764798531
79.7087699964615,55.50873612601113,67.92618663918059,20.030767389746185,80.54061044770094,95.39923894001947,6.9033795455755165,61.074054855246395,57.597647737655535,49.212625128540054
49.81736765630069,75.0989056693182,22.810273305479612,30.147865274239006,71.2722263577543,10.038345159830742,93.8953419077845,72.55142100693317,70.37589046934947,11.777632660528315
14.992962364261931,13.293118617975242,44.4182727022289,79.65414581935049,16.122346221606264,27.725620470666335,12.378813216742824,16.962870401458385,1.4386913306704163,43.21146765960957
46.43495173802577,39.18386485268142,18.62816407574419,64.57543407196422,79.42665854299423,0.9041025726458707,80.79398590758387,52.591780515698595,32.7369109573561,33.19982962357974
27.09508751696984,19.82841773263476,98.29835529200005,57.41380390497285,22.187397580875157,14.311755837745931,82.20905687631758,80.9600364906334,8.541598115489968,52.745099651167635
41.49016425606706,37.31375963933946,77.20116945297411,44.14065506631159,28.540434730902675,25.677724973292303,19.90384916832426,53.837015967713285,59.70465338588724,33.65161941561109
27.435968043589863,67.50253741530382,70.34771400149864,70.63004593749504,99.3891615313361,3.2106590784301114,96.0243996105981,5.512911274406496,86.22466029904302,72.82905378345677
53.21564509873015,46.8726676376068,95.13551824793655,26.55756323814723,45.83579276177056,16.022968300763907,86.73493321424105,6.804865472963117,38.8196799514085,25.68207976979744
80.4421650951565,14.685874558071422,72.47332504881703,70.32962217038651,48.25426238629432,30.175929180543715,76.8004868324297,62.13248052850028,71.83052941072133,62.54552458721271
77.57774205366688,34.641086111240824,33.66002698604179,65.41340088445999,67.87433680435255,29.05909897383634,96.27438583035482,64.9714366840443,68.91106444359808,92.3292153929823
40.75143627305295,69.37136324136424,34.34962949424351,75.49238428573585,48.63894577649921,86.83346680433019,80.28739303200616,36.927793521055754,24.209415175840476,96.56935500795883
24.925048690050843,0.21193533514334284,89.89510084316126,43.444417101888256,97.4836886578951,34.24405390208776,96.15101862860564,2.2559615770862185,95.98698389256549,50.77474114527155
17.131096724274318,16.869697021390184,33.320562608995544,92.12855053945314,79.09341978608298,94.88900568324262,69.64379029617113,21.775101119790662,19.329854680305548,28.421232585370426
